clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3,6662,0,0,1,0,0,0,0,1,0,0,0,0,0.4814522313989715,-0.7417881583929478,-0.6609971039717604,0.7499912414265816,0.6652039588143497,0.6402854002144861
2,2396,0,0,0,1,0,0,1,0,0,0,0,0,-0.21229357508342164,0.029805730146850177,0.7129069378083949,-0.09640488741037359,-0.1419759003259769,-0.11983639955054864
3,1819,0,0,1,0,0,0,0,1,0,0,0,0,-0.5276325780299637,-0.4612085625602935,-0.6609971039717604,-0.38150674133440077,-0.38657585764122815,-0.449700576807073
1,5378,0,0,1,0,0,0,0,0,0,0,1,0,0.6916782333633327,0.1700955280631798,-1.1189651178984787,0.8390855707778396,0.7793506055614672,0.869756132219025
2,5411,0,0,1,0,0,0,0,0,0,1,0,0,0.7547460339526412,1.7132833051427856,0.7129069378083949,0.8212667049075884,0.7059706183668921,1.0275172604721445
1,2184,0,0,0,1,0,0,0,1,0,0,0,0,-0.21229357508342164,-1.3730922490164261,-0.6609971039717604,0.03723660661651435,-0.011522589757843092,-0.148520241051116
2,765,0,1,0,0,0,0,0,0,0,0,1,0,-0.842971580976506,1.5028486082682913,-0.203029090045042,-0.9249821503770767,-0.8839291041822374,-0.7939066748138807
2,2815,0,0,1,0,0,0,0,0,0,1,0,0,-0.21229357508342164,-0.25077386568580406,-0.6609971039717604,-0.03403885686449244,0.012937405973681452,-0.03378487504884656
7,10368,0,0,1,0,0,0,0,0,1,0,0,0,0.7547460339526412,-1.3029473500582613,-0.203029090045042,0.9905459306749789,0.966877239503159,0.841072290718457
1,1171,0,0,1,0,0,0,0,0,1,0,0,0,-0.5696777784228361,-0.11048406776947446,-1.1189651178984787,-0.4795105036207845,-0.40288252146224446,-0.4640424975573563
2,1436,0,1,0,0,0,1,0,0,0,0,0,0,-0.6327455790121446,1.0118343155611476,-0.203029090045042,-0.6398802964530502,-0.5496424958513947,-0.5070682598082077
4,2844,0,0,0,0,1,0,1,0,0,0,0,0,-0.21229357508342164,0.1700955280631798,0.7129069378083949,-0.0785860215401215,-0.05228924931038545,-0.04812679579913056
3,2815,0,0,0,1,0,0,1,0,0,0,0,0,-0.1702483746905493,-2.4252657333888834,0.25493892388167644,0.224334698254157,0.14339071654181526,-0.10549447880026465
3,577,0,0,0,1,0,0,0,1,0,0,0,0,-0.990129782351559,-1.2328024511000966,1.1708749517351131,-1.1477179737552228,-1.0225357466608793,-1.2385062180726745
5,522,0,0,0,0,1,0,0,0,1,0,0,0,-1.0952427833337397,-0.4612085625602935,-0.6609971039717604,-1.3259066324577398,-1.2019090486920636,-1.3532415840749439
1,7888,0,0,0,0,1,0,0,0,0,1,0,0,1.4695144406314704,0.8715445176448179,0.25493892388167644,1.3023760834043838,1.2277838606394265,1.443432962230371
2,765,0,0,1,0,0,0,1,0,0,0,0,0,-0.9691071821551229,-0.040339168811309646,-0.6609971039717604,-1.0853519432093424,-1.0225357466608793,-1.0950870105698383
5,625,0,0,1,0,0,0,0,0,0,1,0,0,-1.0321749827444313,0.3103853259795094,-1.1189651178984787,-1.2368123031064815,-1.1285290614974879,-1.1954804558218237
3,2321,0,0,1,0,0,0,0,0,1,0,0,0,-0.38047437665491074,-0.11048406776947446,-1.1189651178984787,-0.20331808263188378,-0.17458922796801035,-0.20588792405225073
5,9346,0,0,1,0,0,0,0,0,0,0,0,1,1.6166726420065236,-0.25077386568580406,-0.203029090045042,1.5251119067825298,1.4316171584021353,1.5008006452315057
3,5814,0,0,0,1,0,0,0,0,1,0,0,0,0.4814522313989715,0.3103853259795094,-0.6609971039717604,0.6876252108807004,0.5999773035302836,0.7119950039659042
3,3374,0,0,1,0,0,0,1,0,0,0,0,0,-0.12820317429767697,-0.040339168811309646,-0.6609971039717604,0.06396490542189132,0.09447072507876544,0.08095049095342288
4,577,0,0,1,0,0,0,1,0,0,0,0,0,-1.116265383530176,-0.8820779563092774,-0.6609971039717604,-1.361544364198243,-1.2426757082446052,-1.4249511878263625
3,3841,0,0,1,0,0,0,0,1,0,0,0,0,0.061000227470248324,-0.11048406776947446,0.25493892388167644,0.26888186292978605,0.2656906951994409,0.2673954607071104
3,3859,0,1,0,0,0,0,0,0,1,0,0,0,0.2081584288453015,1.5028486082682913,1.6288429656618317,0.20651583238390492,0.21677070373639032,0.4108146682099472
4,3680,0,0,1,0,0,0,0,1,0,0,0,0,-0.08615797390480462,0.3103853259795094,-0.6609971039717604,0.08178377129214341,0.10262405698927361,0.13831817395455762
4,1177,0,0,1,0,0,0,1,0,0,0,0,0,-0.8009263805836337,-0.8119330573511125,-0.203029090045042,-0.8002500892853152,-0.72086246597207,-0.8656162785652994
5,1163,0,0,0,1,0,0,0,1,0,0,0,0,-0.842971580976506,-0.671643259434788,0.7129069378083949,-0.8982538515716989,-0.8431624446296957,-0.9660097238172848
4,648,0,0,0,1,0,0,0,0,0,0,1,0,-1.0111523825479953,0.5909649218121636,0.25493892388167644,-1.1922651384308518,-1.1122223976764716,-1.138112772820689
1,3756,0,0,0,0,1,0,0,0,0,1,0,0,0.22918102904173768,1.0819792145193075,0.25493892388167644,0.3312478934756672,0.25753736328893195,0.4394985097105146
3,3434,0,0,1,0,0,0,0,0,1,0,0,0,-0.12820317429767697,-0.39106366360212874,-0.6609971039717604,0.07287433835701776,0.08631739316825653,0.03792472870257153
2,3689,0,0,0,1,0,1,0,0,0,0,0,0,0.2081584288453015,-1.5835269458909156,-0.203029090045042,0.4916176863079321,0.37983734194655755,0.25305353995682706
3,5015,0,0,0,1,0,0,0,0,0,0,0,1,0.9649720359170029,0.5208200228539989,0.25493892388167644,1.0350930953506088,0.9587239075926508,1.1135687849738471
4,413,0,0,1,0,0,0,0,0,0,0,0,1,-0.9691071821551229,0.09995062910501498,-1.1189651178984787,-1.1031708090795935,-0.9817690871083377,-1.066403169069271
5,712,0,0,1,0,0,0,0,1,0,0,0,0,-0.9691071821551229,0.029805730146850177,-0.6609971039717604,-1.1298991078849714,-1.0225357466608793,-1.1094289313201215
3,1864,0,0,0,1,0,0,1,0,0,0,0,0,-0.5066099778335276,-0.4612085625602935,-0.203029090045042,-0.31914071078851963,-0.3376558661781776,-0.3923328938059383
1,862,0,0,0,1,0,1,0,0,0,0,0,0,-0.8009263805836337,0.1700955280631798,0.7129069378083949,-0.8091595222204407,-0.786089121256137,-0.8082485955641646
2,756,0,0,0,0,1,1,0,0,0,0,0,0,-0.8009263805836337,-0.18062896672763926,0.25493892388167644,-0.8358878210258185,-0.7453224617035953,-0.8369324370647321
4,8317,0,0,0,0,1,0,1,0,0,0,0,0,0.46042963120253527,0.8013996186866531,-1.5769331318251971,0.5718025827240646,0.5836706397092665,0.7119950039659042
2,698,0,0,0,1,0,0,1,0,0,0,0,0,-1.0321749827444313,-1.7238167438072451,0.7129069378083949,-1.120989674949845,-1.079609070034438,-1.2958739010738092
2,2771,0,0,0,0,1,0,0,1,0,0,0,0,-0.14922577449411312,-0.040339168811309646,1.1708749517351131,0.046146039551640004,0.061857397436731985,0.05226664945285552
2,770,0,0,0,1,0,0,0,1,0,0,0,0,-0.9270619817622506,-0.4612085625602935,0.7129069378083949,-0.9962576138580834,-0.9491557594663043,-1.0520612483189868
5,1187,0,0,1,0,0,0,1,0,0,0,0,0,-0.82194898078007,-0.25077386568580406,-0.6609971039717604,-0.8626161198311962,-0.7616291255246124,-0.8656162785652994
3,704,1,0,0,0,0,0,0,0,0,1,0,0,-0.842971580976506,2.344587395766254,0.7129069378083949,-1.0318953455985869,-0.9083890999137626,-0.7795647540635973
7,2504,0,0,1,0,0,0,0,1,0,0,0,0,-0.5907003786192722,-1.022367754225607,-0.203029090045042,-0.45278220481540676,-0.3784225257307192,-0.535752101308775
2,1241,0,1,0,0,0,0,1,0,0,0,0,0,-0.6117229788157084,1.2924139113938018,0.7129069378083949,-0.5418765341666657,-0.5577958277619035,-0.435358656056789
3,5792,0,0,1,0,0,0,0,0,1,0,0,0,0.9649720359170029,-0.18062896672763926,-0.203029090045042,1.0707308270911122,0.9342639118611255,1.0131753397218612
1,18117,0,0,0,1,0,0,1,0,0,0,0,0,2.56268965084615,-0.5313534615184583,0.7129069378083949,2.175500511046716,1.9371237368536527,2.045793633742285
5,8401,0,0,1,0,0,0,0,0,1,0,0,0,0.46042963120253527,0.2402404270213446,-0.203029090045042,0.6163497473996936,0.5755173077987583,0.6546273209647695
3,16854,0,0,0,1,0,0,0,0,1,0,0,0,2.688825252024767,-0.3209187646439689,0.25493892388167644,2.2022288098520946,1.9778903964061951,2.117503237493703
4,802,0,0,0,1,0,0,0,0,1,0,0,0,-1.0321749827444313,0.45067512389583403,0.7129069378083949,-1.2457217360416073,-1.1611423891395212,-1.209822376572107
1,1151,0,0,1,0,0,0,0,0,0,1,0,0,-0.4855873776370916,-0.18062896672763926,-1.1189651178984787,-0.3458690095938974,-0.29688920662563595,-0.3493071315550875
1,3002,0,0,0,0,1,0,1,0,0,0,0,0,-0.06513537370836846,-0.9522228552674422,0.25493892388167644,0.1530592347731502,0.16785071227334053,0.05226664945285552
4,2625,0,1,0,0,0,0,0,0,1,0,0,0,-0.21229357508342164,1.7834282041009455,-0.203029090045042,-0.13204261915087698,-0.0849025769524189,0.09529241170370624
5,1880,0,0,0,0,1,0,0,1,0,0,0,0,-0.5696777784228361,-1.5133820469327508,-0.6609971039717604,-0.41714447307490415,-0.3539625299991947,-0.5500940220590584
3,7479,0,0,0,1,0,0,0,0,0,0,1,0,1.658717842399396,0.1700955280631798,0.25493892388167644,1.5162024738474043,1.3419305073865433,1.515142565981789
2,907,0,0,1,0,0,0,1,0,0,0,0,0,-0.842971580976506,0.5208200228539989,-0.203029090045042,-0.8893444186365732,-0.8513157765402039,-0.8512743578150154
2,2385,0,0,0,1,0,0,1,0,0,0,0,0,-0.1702483746905493,0.2402404270213446,0.25493892388167644,-0.01621999099424114,-0.04413591739987654,-0.005101033548279199
3,855,0,0,1,0,0,1,0,0,0,0,0,0,-0.990129782351559,-1.022367754225607,-1.1189651178984787,-1.0853519432093424,-1.014382414750371,-1.1811385350715398
3,2422,0,0,1,0,0,0,0,0,0,0,1,0,-0.04411277351193228,-0.6014983604766232,-0.203029090045042,0.20651583238390492,0.14339071654181526,0.10963433245399025
4,905,0,1,0,0,0,0,0,1,0,0,0,0,-0.9270619817622506,1.5028486082682913,-1.5769331318251971,-1.0853519432093424,-1.014382414750371,-0.9516678030670015
3,4082,0,0,0,1,0,0,0,0,0,1,0,0,0.2081584288453015,0.029805730146850177,0.25493892388167644,0.3847044910864219,0.3064573547519825,0.36778890595909586
2,11294,0,0,1,0,0,0,0,0,1,0,0,0,1.7007630427922684,-0.39106366360212874,-1.1189651178984787,1.6765722666796692,1.488690481775694,1.5868521697332083
5,525,0,0,1,0,0,0,0,0,1,0,0,0,-1.1583105839230483,0.1700955280631798,-1.5769331318251971,-1.5040952911602568,-1.356822354991722,-1.4679769500772133
6,1107,0,0,0,1,0,0,0,0,0,0,1,0,-0.82194898078007,-1.3730922490164261,1.6288429656618317,-0.8002500892853152,-0.7779357893456288,-0.9516678030670015
1,8056,0,0,1,0,0,0,0,0,0,0,1,0,1.5746274416136512,-0.7417881583929478,1.1708749517351131,1.5607496385230333,1.399003830760102,1.4290910414800875
2,10479,0,0,0,0,1,0,0,1,0,0,0,0,1.4695144406314704,0.8715445176448179,-0.6609971039717604,1.3736515468853907,1.2848571840129852,1.515142565981789
5,13247,0,0,1,0,0,0,0,0,0,0,1,0,1.8899664445601934,-0.040339168811309646,-0.203029090045042,1.7211194313552982,1.5294571413282358,1.6729036942349098
3,13263,0,0,1,0,0,0,0,0,0,0,0,1,2.5206444504532777,0.38053022493766925,-1.1189651178984787,2.041859017019828,1.8882037453906038,2.1031613167434196
1,4357,0,0,1,0,0,0,0,0,0,1,0,0,0.4394070310060991,-0.040339168811309646,-0.6609971039717604,0.5985308815294423,0.5836706397092665,0.6116015587139187
6,3311,0,0,0,1,0,0,0,0,0,1,0,0,-0.08615797390480462,-0.7417881583929478,0.25493892388167644,0.14414980183802456,0.15154404845232344,0.06660857020313889
4,526,0,0,0,0,1,0,0,0,0,1,0,0,-1.0531975829408677,0.8013996186866531,-0.203029090045042,-1.316997199522614,-1.1856023848710466,-1.2241642973223912
1,1176,0,0,0,1,0,0,0,1,0,0,0,0,-0.4855873776370916,-0.25077386568580406,-0.6609971039717604,-0.31914071078851963,-0.37026919382021106,-0.3779909730556549
3,7099,0,0,1,0,0,0,0,0,1,0,0,0,0.7127008335597689,-0.8820779563092774,1.1708749517351131,0.9192704671939721,0.8201172651140087,0.7837046077173223
2,2573,0,1,0,0,0,0,1,0,0,0,0,0,-0.19127097488698547,-0.18062896672763926,1.6288429656618317,-0.08749545447524794,-0.060442581220893625,-0.09115255804998128
6,947,0,0,0,0,1,0,0,0,0,0,1,0,-0.7378585799943252,0.8715445176448179,-0.6609971039717604,-0.7646123575448117,-0.6882491383300366,-0.6648293880613279
4,1665,0,0,1,0,0,0,0,0,0,1,0,0,-0.5907003786192722,-0.040339168811309646,-1.1189651178984787,-0.5062388024261623,-0.4354958491042779,-0.4927263390579237
2,732,0,0,0,0,1,1,0,0,0,0,0,0,-1.0321749827444313,1.222269012435637,-1.1189651178984787,-1.2813594677821105,-1.2019090486920636,-1.1811385350715398
3,552,0,1,0,0,0,0,0,0,0,1,0,0,-0.9480845819586868,1.3625588103519666,-0.203029090045042,-1.120989674949845,-0.9899224190188458,-0.9660097238172848
4,1665,0,0,1,0,0,0,0,0,0,0,1,0,-0.4855873776370916,-0.5313534615184583,-0.6609971039717604,-0.32805014372364527,-0.2724292108941107,-0.36364905230537087
4,4460,0,0,0,1,0,0,0,0,1,0,0,0,0.2081584288453015,0.38053022493766925,1.1708749517351131,0.30451959467028944,0.20861737182588214,0.31042122295796115
2,926,0,0,0,1,0,0,1,0,0,0,0,0,-0.8009263805836337,-0.18062896672763926,0.25493892388167644,-0.8002500892853152,-0.786089121256137,-0.8369324370647321
3,9618,0,0,1,0,0,0,0,0,0,1,0,0,1.9109890447566296,0.09995062910501498,-0.203029090045042,1.7211194313552982,1.5213038094177276,1.7015875357354777
3,11104,0,0,0,1,0,0,0,0,0,1,0,0,1.532582241220779,0.6611098207703285,-0.6609971039717604,1.4716553091717743,1.2767038521024763,1.5294844867320736
1,9229,0,0,0,1,0,0,0,1,0,0,0,0,1.6797404425958322,-0.4612085625602935,0.25493892388167644,1.6320251020040402,1.4560771541336608,1.5294844867320736
5,737,0,0,0,1,0,0,0,1,0,0,0,0,-1.0531975829408677,-0.5313534615184583,0.7129069378083949,-1.2813594677821105,-1.1529890572290131,-1.3102158218240931
3,1755,0,0,0,0,1,1,0,0,0,0,0,0,-0.5276325780299637,-0.9522228552674422,0.7129069378083949,-0.3993256072046521,-0.3295025342676694,-0.47838441830764034
2,5376,0,0,1,0,0,0,0,0,0,1,0,0,0.6075878325775885,0.2402404270213446,-1.1189651178984787,0.7678101072968329,0.7304306140984166,0.8123884492178902
4,921,0,0,1,0,0,0,1,0,0,0,0,0,-0.9060393815658145,1.0819792145193075,-1.5769331318251971,-1.0229859126634613,-0.9083890999137626,-0.9086420408161501
7,895,0,0,0,1,0,0,0,0,1,0,0,0,-1.0531975829408677,-1.2328024511000966,0.7129069378083949,-1.2635406019118585,-1.1448357253185049,-1.3532415840749439
2,2016,0,0,0,1,0,0,0,1,0,0,0,0,-0.5066099778335276,0.6611098207703285,0.7129069378083949,-0.41714447307490415,-0.42734251719376976,-0.36364905230537087
3,11159,0,0,1,0,0,0,0,0,0,1,0,0,1.4695144406314704,0.7312547197284883,-0.203029090045042,1.3914704127556419,1.2277838606394265,1.472116803730939
4,2819,0,0,1,0,0,0,0,0,0,1,0,0,-0.1702483746905493,0.38053022493766925,-0.6609971039717604,-0.007310558059114696,0.021090737884189633,0.05226664945285552
2,1261,0,0,0,0,1,0,0,0,1,0,0,0,-0.6117229788157084,-1.443237147974586,0.25493892388167644,-0.4795105036207845,-0.3947291895517363,-0.6074617050601931
7,1209,0,0,1,0,0,0,0,0,1,0,0,0,-0.8639941811729421,-0.8119330573511125,-0.6609971039717604,-0.8982538515716989,-0.802395785077154,-0.9660097238172848
1,4548,0,0,0,1,0,0,0,0,0,1,0,0,1.0700850368991837,-0.040339168811309646,0.7129069378083949,1.1509157235072447,1.0076438990557013,1.1135687849738471
1,3276,0,0,1,0,0,0,0,0,0,0,1,0,0.418384430809663,0.5208200228539989,-0.6609971039717604,0.5718025827240646,0.49398398869367427,0.6259434794642021
4,1656,0,0,1,0,0,0,0,0,1,0,0,0,-0.6117229788157084,0.6611098207703285,-0.6609971039717604,-0.5864236988422947,-0.5251825001198701,-0.5070682598082077
4,1624,0,0,1,0,0,0,0,0,1,0,0,0,-0.6327455790121446,0.38053022493766925,-1.1189651178984787,-0.5953331317774204,-0.5170291682093612,-0.535752101308775
4,5604,0,0,0,0,1,0,0,0,0,0,0,1,0.8598590349348221,-1.7238167438072451,-0.203029090045042,1.1063685588316154,1.056563890518751,0.8840980529693083
2,2376,1,0,0,0,0,1,0,0,0,0,0,0,-0.1071805741012408,2.344587395766254,-0.203029090045042,-0.08749545447524794,-0.11751590459445234,0.16700201545512497
2,6863,0,0,0,0,1,1,0,0,0,0,0,0,0.46042963120253527,-1.022367754225607,-0.6609971039717604,0.7232629426212038,0.6733572907248586,0.5972596379636348
3,1061,0,0,1,0,0,0,0,0,1,0,0,0,-0.82194898078007,0.45067512389583403,-1.5769331318251971,-0.8269783880906929,-0.786089121256137,-0.7939066748138807
2,2048,0,0,0,0,1,0,0,0,0,1,0,0,-0.21229357508342164,-2.8461351271378623,1.1708749517351131,0.09960263716239472,0.1270840527207989,-0.22022984480253407
3,5260,0,0,1,0,0,0,0,0,0,1,0,0,0.4394070310060991,0.6611098207703285,-0.6609971039717604,0.5896214485943166,0.49398398869367427,0.6546273209647695
3,5500,0,1,0,0,0,0,0,0,1,0,0,0,0.418384430809663,1.0819792145193075,1.1708749517351131,0.4916176863079321,0.5102906525146914,0.6689692417150528
4,1813,0,0,1,0,0,1,0,0,0,0,0,0,-0.5696777784228361,-0.18062896672763926,-1.1189651178984787,-0.4884199365559102,-0.42734251719376976,-0.4927263390579237
3,438,0,0,1,0,0,0,0,0,0,0,1,0,-1.0531975829408677,-0.18062896672763926,0.25493892388167644,-1.299178333652362,-1.16929572105003,-1.2958739010738092
4,1053,0,0,1,0,0,0,1,0,0,0,0,0,-0.842971580976506,-0.040339168811309646,-1.1189651178984787,-0.8982538515716989,-0.802395785077154,-0.8799581993155827
3,6770,0,0,0,0,1,0,0,1,0,0,0,0,0.4394070310060991,0.38053022493766925,0.7129069378083949,0.5628931497889389,0.5429039801567248,0.6259434794642021
2,4816,0,0,0,1,0,0,0,0,0,1,0,0,0.418384430809663,0.45067512389583403,0.7129069378083949,0.6074403144645679,0.5102906525146914,0.6402854002144861
2,17151,0,1,0,0,0,0,0,0,0,0,1,0,2.9831416547748733,-2.7759902281797024,0.25493892388167644,2.53187782845175,2.2795636770950036,2.017109792241718
7,886,0,0,1,0,0,0,0,1,0,0,0,0,-1.0531975829408677,-0.25077386568580406,-0.6609971039717604,-1.2635406019118585,-1.1448357253185049,-1.2671900595732417
2,4273,1,0,0,0,0,0,0,0,0,0,1,0,0.6075878325775885,-3.7580188135939947,2.08681097958855,1.0974591258964892,0.9424172437716344,0.5112081134619326
2,393,0,0,1,0,0,0,0,0,0,1,0,0,-1.116265383530176,-0.11048406776947446,-0.203029090045042,-1.4328198276792499,-1.2997490316181632,-1.4249511878263625
3,1654,0,0,0,1,0,0,0,1,0,0,0,0,-0.6327455790121446,0.029805730146850177,0.25493892388167644,-0.5686048329720435,-0.5496424958513947,-0.5787778635596258
2,432,0,1,0,0,0,0,0,0,0,1,0,0,-1.0531975829408677,1.1521241134774722,1.1708749517351131,-1.343725498327991,-1.21821571251308,-1.2241642973223912
4,544,0,1,0,0,0,0,0,0,0,1,0,0,-1.0321749827444313,0.9416894166029828,0.25493892388167644,-1.316997199522614,-1.1774490529605384,-1.209822376572107
3,393,0,0,0,1,0,0,0,0,0,0,0,1,-1.0111523825479953,0.09995062910501498,0.7129069378083949,-1.2368123031064815,-1.1122223976764716,-1.209822376572107
6,1217,0,0,0,0,1,0,1,0,0,0,0,0,-0.842971580976506,-1.2328024511000966,0.25493892388167644,-0.8626161198311962,-0.7697824574351206,-0.9660097238172848
2,1214,0,0,1,0,0,0,0,0,0,0,0,1,-0.31740657606560224,0.09995062910501498,-1.5769331318251971,-0.12313318621575134,-0.10120924077343525,-0.10549447880026465
1,2444,0,0,1,0,0,0,0,0,0,0,1,0,0.061000227470248324,-0.39106366360212874,0.7129069378083949,0.2599724299946604,0.25753736328893195,0.22436969845625968
2,2348,0,0,0,0,1,0,0,0,0,0,1,0,-0.04411277351193228,1.222269012435637,-0.203029090045042,0.046146039551640004,0.09447072507876544,0.22436969845625968
2,5976,0,0,1,0,0,0,0,0,0,0,1,0,0.9229268355241306,-0.4612085625602935,1.1708749517351131,1.0707308270911122,0.9505705756821425,0.9844914982212944
3,757,0,0,1,0,0,0,0,1,0,0,0,0,-1.0321749827444313,-0.11048406776947446,-1.1189651178984787,-1.2100840043011039,-1.1040690657659633,-1.209822376572107
3,7562,0,0,0,1,0,0,0,0,0,1,0,0,0.8598590349348221,-1.3029473500582613,0.7129069378083949,1.0707308270911122,0.9587239075926508,0.869756132219025
3,407,0,0,0,0,1,0,0,0,1,0,0,0,-1.1583105839230483,0.09995062910501498,-0.203029090045042,-1.5040952911602568,-1.356822354991722,-1.4823188708274972
2,2450,0,0,0,1,0,0,0,0,1,0,0,0,-0.19127097488698547,-2.0043963396398996,2.08681097958855,0.16196866770827587,0.07001072934724017,-0.11983639955054864
1,18674,0,0,1,0,0,1,0,0,0,0,0,0,2.541667050649713,0.2402404270213446,-0.6609971039717604,2.0329495840847023,1.9289704049431446,2.1031613167434196
1,1182,0,0,1,0,0,0,0,0,0,0,1,0,-0.4225195770477831,0.09995062910501498,-1.1189651178984787,-0.2745935461128906,-0.23166255134156905,-0.24891368630310146
6,994,0,0,1,0,0,0,0,0,0,0,0,1,-0.82194898078007,-0.39106366360212874,-0.203029090045042,-0.8180689551555664,-0.7779357893456288,-0.8656162785652994
4,648,0,0,0,1,0,0,0,0,0,0,1,0,-1.0111523825479953,-1.3730922490164261,1.1708749517351131,-1.138808540820097,-1.0633024062134209,-1.2671900595732417
1,1121,0,1,0,0,0,0,0,0,1,0,0,0,-0.6327455790121446,0.38053022493766925,3.002747007441987,-0.5686048329720435,-0.590409155403937,-0.5644359428093424
4,742,0,0,0,0,1,1,0,0,0,0,0,0,-1.0531975829408677,0.2402404270213446,0.25493892388167644,-1.3259066324577398,-1.1856023848710466,-1.2815319803235259
3,720,0,0,0,1,0,0,0,0,1,0,0,0,-1.0111523825479953,0.09995062910501498,0.25493892388167644,-1.1655368396254748,-1.1285290614974879,-1.1811385350715398
3,1769,0,0,0,1,0,0,0,1,0,0,0,0,-0.44354217724421924,-0.18062896672763926,0.25493892388167644,-0.2567746802426385,-0.2724292108941107,-0.2919394485539528
2,5816,0,0,1,0,0,0,0,1,0,0,0,0,0.6075878325775885,0.1700955280631798,-0.6609971039717604,0.7589006743617072,0.7059706183668921,0.7837046077173223
1,3997,0,0,1,0,0,0,0,0,0,0,1,0,0.4814522313989715,0.3103853259795094,-0.203029090045042,0.6787157779455747,0.5836706397092665,0.6976530832156208
2,1408,0,0,0,0,1,0,1,0,0,0,0,0,-0.5696777784228361,0.8715445176448179,-1.1189651178984787,-0.53296710123154,-0.4599558448358032,-0.42101673530650563
1,7441,0,0,0,0,1,0,0,0,0,0,1,0,1.4905370408279066,-0.8119330573511125,1.2624685545204581,1.409289278625894,1.325623843565527,1.3000137547275348
1,2155,0,0,1,0,0,0,1,0,0,0,0,0,-0.14922577449411312,0.2402404270213446,-0.203029090045042,0.010508307811136607,-0.02782925357886018,0.023582807952288162
